source,title,date of collecting,region,seller's name,latest modified date,price,Kamar Tidur,Kamar Mandi,Luas Tanah,Luas Bangunan,Tipe Properti,Sertifikat,Daya Listrik,Dapur,Ruang Makan,Ruang Tamu,Kondisi Perabotan,Material Bangunan,Material Lantai,Jumlah Lantai,Hadap,Konsep dan Gaya Rumah,Pemandangan,Terjangkau Internet,Lebar Jalan,Tahun Dibangun,Hook,Kondisi Properti,Tipe Iklan,ID Iklan,Carport,Garasi,Sumber Air,facilities,Perbelanjaan,Transportasi,Kesehatan,Kamar Pembantu,Kamar Mandi Pembantu,Tahun Di Renovasi,Wisata,Others,Sekolah,Ibadah
https://www.rumah123.com/properti/jakarta-utara/hos15824194/,Dijual Cepat Rumah Pluit Timur Residence Uk 8x20 Hadap Selatan,1/15/2024 18:59,"Pluit, Jakarta Utara",Hendry Ang ,11 Januari 2024,"Rp 5,1 Miliar",3,3,160 m²,240 m²,Rumah,SHM - Sertifikat Hak Milik,4400 Watt,1,Ya,Ya,Semi Furnished,,,2,Selatan,Modern,Pemukiman Warga,Ya,2 Mobil,,Tidak,Bagus,Dijual,hos15824194,2,,PAM atau PDAM,"Jalur Telepon, Tempat Jemuran",,,,1,1,,,,,
https://www.rumah123.com/properti/jakarta-utara/hos2202843/,"rumah besar  BGV, murah,  cluster Elite  di Kelapa Gading",1/15/2024 19:00,"Kelapa Gading, Jakarta Utara",Gree RWKG,12 Januari 2024,Rp 75 Miliar,7,,2060 m²,1150 m²,Rumah,SHM - Sertifikat Hak Milik,,1,Tidak,Tidak,,,Marmer,,Selatan,Modern,Perkotaan,Ya,3 Mobil,,Ya,,Dijual,hos2202843,3,,PAM atau PDAM,"Jalur Telepon,  Kolam Renang,  Taman, Tempat Jemuran, Akses Parkir, Keamanan 24 jam,  One Gate System,  Playground","Mall of Indonesia, Summarecon Mall Kelapa Gading",,"RS Mitra Keluarga Kelapa Gading, RS Gading Pluit",,,,,"Balai Samudera, Taman Jogging Kelapa Gading",SMAS Don Bosco 1,
https://www.rumah123.com/properti/jakarta-utara/hos15213394/,"Rumah Bagus Dimuara Karang Semi Furnished Sertifikat Hak Milik Di Muara Karang, Jakarta Utara Rumah Semi Furnished Bagus Shm - Sertifikat Hak Milik Di Muara Karang Rumah Semi Furnished Shm - Sertifikat Hak Milik Bagus di Muara Karang",1/15/2024 19:01,"Muara Karang, Jakarta Utara",Aling Ng,03 Januari 2024,"Rp 4,35 Miliar",3,3,120 m²,120 m²,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,1,Ya,Ya,Semi Furnished,,,2,Selatan,Minimalis Modern,,Ya,2 Mobil,2015,Tidak,Bagus,Dijual,hos15213394,1,,PAM atau PDAM," Ac, Keamanan, Taman, Tempat Jemuran,  CCTV, Keamanan 24 jam,  One Gate System",,,,1,1,2016,,,,
https://www.rumah123.com/properti/jakarta-utara/hos15972444/,Siap Terjual Rumah mewah pantai mutiara jak-ut,1/15/2024 19:02,"Pantai Mutiara, Jakarta Utara",Fifi Kwee kwee,07 Januari 2024,Rp 19 Miliar,4,2,535 m²,650 m²,Rumah,HGB - Hak Guna Bangunan,6600 Watt,1,Ya,Ya,Furnished,Bata Merah,Marmer,2,,,Pantai,Ya,,2010,Tidak,Bagus,Dijual,hos15972444,2,2,PAM atau PDAM,"Ac,  CCTV, Jalur Telepon,  Jogging Track,  Keamanan,  Taman,  Kolam Ikan, Akses Parkir, Keamanan 24 jam,  One Gate System,  Playground,  Kitchen Set,  Kompor, Kulkas,  Mesin Cuci,  Pemanas Air, Wastafel, Track Lari",,,,1,1,,,,,
https://www.rumah123.com/properti/jakarta-utara/hos15924238/,Rumah Mewah Luas Sunter Super Strategis 2 Lantai,1/15/2024 19:03,"Sunter, Jakarta Utara",Lina Liu ,02 Januari 2024,Rp 30 Miliar,6,5,1188 m²,750 m²,Rumah,HGB - Hak Guna Bangunan,5500 Watt,1,Ya,Ya,,,,2,,,,Ya,3 Mobil,,Tidak,Bagus,Dijual,hos15924238,4,4,PAM atau PDAM,"Jalur Telepon,  Taman, Tempat Jemuran, Akses Parkir,  CCTV, Keamanan 24 jam,  Playground,  Tempat Laundry, Track Lari",,,,2,,,,,,
https://www.rumah123.com/properti/jakarta-utara/hos12569152/,Rumah Furnish siap huni di Taman Grisenda di Taman Grisenda PIK ,1/15/2024 19:04,"Taman Grisenda, Jakarta Utara",Johan Paiman,26 Desember 2023,"Rp 3,7 Miliar",2,3,100 m²,120 m²,Rumah,SHM - Sertifikat Hak Milik,4400 Watt,1,Ya,Ya,Semi Furnished,"Beton, Bata Merah","Keramik, Ubin",1,Utara,Minimalis Modern,Taman Kota,Ya,3 Mobil,2008,Tidak,Sudah Renovasi,Dijual,hos12569152,1,,PAM atau PDAM," Ac,  Jalur Telepon, Jogging Track,  Keamanan, Kolam Renang,  Taman, Tempat Jemuran, Kitchen Set, Kompor,  Pemanas Air, Lapangan Basket, Lapangan Bulu Tangkis,  Tempat Gym,  Track Lari",,,,1,1,2022,,,,
https://www.rumah123.com/properti/jakarta-utara/hos14651209/,Hadap Selatan Rumah Bgm Pik Uk 10x18,1/15/2024 19:05,"Pantai Indah Kapuk, Jakarta Utara",Hendry Ang ,11 Januari 2024,"Rp 8,5 Miliar",5,5,180 m²,325 m²,Rumah,HGB - Hak Guna Bangunan,4400 Watt,1,Ya,Ya,Unfurnished,,,2,Selatan,Minimalis Modern,Pemukiman Warga,Ya,2 Mobil,,Tidak,Bagus,Dijual,hos14651209,2,,PAM atau PDAM,Jalur Telepon,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-utara/hos15773629/,Hoek Rumah Mewah Lotus Palace Pik Hadap Timur Ada Swimming Pool,1/15/2024 19:08,"Pantai Indah Kapuk, Jakarta Utara",Hendry Ang ,11 Januari 2024,Rp 80 Miliar,8,8,1130 m²,1900 m²,Rumah,SHM - Sertifikat Hak Milik,66000 Watt,1,Ya,Ya,Semi Furnished,,,3,Timur,Modern Glass House,Pemukiman Warga,Ya,2 Mobil,,Ya,Bagus,Dijual,hos15773629,2,8,PAM atau PDAM,"Jalur Telepon,  Kolam Ikan,  Kolam Renang,  Taman, Tempat Jemuran",,,,3,3,,,,,
https://www.rumah123.com/properti/jakarta-utara/hos15948415/,Hadap Selatan Rumah Akasia Bgm Pik Ukuran 12x25,1/15/2024 19:08,"Pantai Indah Kapuk, Jakarta Utara",Hendry Ang ,11 Januari 2024,"Rp 13,8 Miliar",4,3,300 m²,600 m²,Rumah,SHM - Sertifikat Hak Milik,4400 Watt,1,Ya,Ya,Semi Furnished,,,2,Selatan,Minimalis Modern,Pemukiman Warga,Ya,2 Mobil,,Tidak,Bagus,Dijual,hos15948415,2,,PAM atau PDAM,"Jalur Telepon,  Taman, Tempat Jemuran",,,,1,1,,,,,
https://www.rumah123.com/properti/jakarta-utara/hos15990333/,Unit Langka Rumah Bgm Pik Uk 12x25 M2 Hadap Utara,1/15/2024 19:09,"Pantai Indah Kapuk, Jakarta Utara",Hendry Ang ,12 Januari 2024,Rp 16 Miliar,5,4,300 m²,840 m²,Rumah,SHM - Sertifikat Hak Milik,4400 Watt,1,Ya,Ya,Semi Furnished,,,3,Utara,Minimalis Modern,Pemukiman Warga,Ya,2 Mobil,,Tidak,Bagus,Dijual,hos15990333,1,1,PAM atau PDAM,"Jalur Telepon, Taman",,,,1,1,,,,,
https://www.rumah123.com/properti/jakarta-utara/hos15493302/,"Posisi Boulevard, 300m2 Rumah 2,5 Lantai di Bgm Pik Hadap Utara",1/15/2024 19:10,"Pantai Indah Kapuk, Jakarta Utara", Cipto ,21 Desember 2023,"Rp 15,5 Miliar",4,5,300 m²,500 m²,Rumah,SHM - Sertifikat Hak Milik,11000 Watt,2,Ya,Ya,Semi Furnished,"Batako, Beton, Bata Merah, Bata Hebel","Granit, Keramik, Marmer, Ubin, Vinyl",2,Utara,Modern,Pemukiman Warga,Ya,3 Mobil,,Tidak,Bagus,Dijual,hos15493302,2,2,PAM atau PDAM," Kolam Ikan, Taman, Tempat Jemuran, Akses Parkir,  CCTV, Keamanan 24 jam,  One Gate System,  Playground,  Tempat Laundry,  AC,  Kitchen Set,  Kompor, Kulkas,  Mesin Cuci,  Pemanas Air, Wastafel, Lapangan Bola,  Lapangan Bulu Tangkis, Lapangan Tenis,  Lapangan Voli,  Tempat Gym,  Track Lari",,,,1,1,,,,,
https://www.rumah123.com/properti/jakarta-utara/hos15431655/,"Turun Harga Jauh Sekali Rumah Classic, Rapi, Di Layar Permai Pik",1/15/2024 19:11,"Pantai Indah Kapuk, Jakarta Utara", Cipto ,06 Januari 2024,"Rp 11,5 Miliar",4,4,290 m²,330 m²,Rumah,SHM - Sertifikat Hak Milik,6600 Watt,2,Ya,Ya,Semi Furnished,"Batako, Beton, Bata Merah, Bata Hebel","Granit, Keramik, Marmer, Ubin, Vinyl",2,Utara,Minimalis,Pemukiman Warga,Ya,3 Mobil,,Tidak,Bagus,Dijual,hos15431655,2,2,PAM atau PDAM,"Jalur Telepon,  Taman, Tempat Jemuran, Akses Parkir,  CCTV, Keamanan 24 jam,  Kolam Renang,  One Gate System,  Playground,  Tempat Laundry,  AC,  Kitchen Set,  Kompor, Kulkas,  Mesin Cuci,  Pemanas Air, Wastafel,  Lapangan Basket, Lapangan Bola,  Lapangan Bulu Tangkis, Lapangan Tenis,  Lapangan Voli,  Tempat Gym,  Track Lari",,,,1,1,,,,,
https://www.rumah123.com/properti/jakarta-utara/hos14993963/,"Dijual Rumah Golf Island Kondisi Masih Bagus, Sudah Bisa Kpr",1/15/2024 19:12,"Pantai Indah Kapuk, Jakarta Utara", Cipto ,08 Januari 2024,"Rp 5,3 Miliar",3,3,150 m²,250 m²,Rumah,"Lainnya (PPJB,Girik,Adat,dll)",4400 Watt,1,Ya,Ya,Unfurnished,,Granit,2,Timur,Minimalis Modern,Pemukiman Warga,Ya,3 Mobil,,Tidak,Bagus,Dijual,hos14993963,1,2,PAM atau PDAM," CCTV,  Jalur Telepon,  Jogging Track, Keamanan,  Kolam Renang, Taman, Tempat Jemuran, Akses Parkir, Keamanan 24 jam,  One Gate System,  Playground,  Tempat Laundry, Pemanas Air, Track Lari",,,,1,1,,,,,
https://www.rumah123.com/properti/jakarta-utara/hos14979455/,"Renovasi,  Rumah Mewah Di Pik 1, Kondisi Sangat Baik",1/15/2024 19:13,"Pantai Indah Kapuk, Jakarta Utara", Cipto ,09 Januari 2024,"Rp 19,9 Miliar",6,9,332 m²,1200 m²,Rumah,SHM - Sertifikat Hak Milik,41500 Watt,2,Ya,Ya,Semi Furnished,"Batako, Beton, Bata Merah, Bata Hebel","Granit, Keramik, Marmer",3,Timur Laut,American Classic,Pemukiman Warga,Ya,2 Mobil,,Tidak,Baru,Dijual,hos14979455,,,PAM atau PDAM,"Jalur Telepon,  Kolam Renang,  Taman, Tempat Jemuran,  Akses Parkir,  CCTV, Keamanan 24 jam, Masjid,  One Gate System,  Playground,  Tempat Laundry,  AC,  Kitchen Set,  Kompor, Kulkas,  Mesin Cuci,  Pemanas Air, Wastafel,  Lapangan Basket, Lapangan Bola,  Lapangan Bulu Tangkis, Lapangan Tenis,  Lapangan Voli,  Tempat Gym,  Track Lari",,,,2,2,,,,,
https://www.rumah123.com/properti/jakarta-utara/hos15672884/,"View Danau Rumah Pik 2 Cluster Riverside, Posisi Bagus Boulevard",1/15/2024 19:14,"Pantai Indah Kapuk, Jakarta Utara", Cipto ,15 Januari 2024,"Rp 11,5 Miliar",4,4,250 m²,400 m²,Rumah,SHM - Sertifikat Hak Milik,7700 Watt,2,Ya,Ya,Unfurnished,"Batako, Beton, Bata Merah, Bata Hebel","Granit, Keramik, Marmer, Vinyl",2,Utara,Minimalis Modern,Pemukiman Warga,Ya,3 Mobil,,Tidak,Baru,Dijual,hos15672884,2,2,PAM atau PDAM,"Jalur Telepon,  Taman, Tempat Jemuran, Akses Parkir,  CCTV, Keamanan 24 jam,  Kolam Renang,  One Gate System,  Playground,  Tempat Laundry, Kompor, Wastafel,  Lapangan Basket, Lapangan Bola,  Lapangan Bulu Tangkis, Lapangan Tenis,  Lapangan Voli,  Tempat Gym,  Track Lari",,,,1,1,,,,,
https://www.rumah123.com/properti/jakarta-utara/hos15787033/,Rumah Mewah 3 Lantai Di Cluster Terbaik!,1/15/2024 19:15,"Pantai Indah Kapuk, Jakarta Utara", Cipto ,15 Januari 2024,"Rp 8,5 Miliar",3,3,160 m²,300 m²,Rumah,,5500 Watt,1,Ya,Ya,Unfurnished,"Batako, Beton, Bata Merah, Bata Hebel","Granit, Keramik, Marmer, Ubin, Vinyl",3,Timur,Minimalis Modern,Pemukiman Warga,Ya,3 Mobil,,Tidak,Baru,Dijual,hos15787033,2,2,PAM atau PDAM,"Jalur Telepon,  Taman, Tempat Jemuran, Akses Parkir,  CCTV, Keamanan 24 jam,  Kolam Renang,  One Gate System,  Playground,  Tempat Laundry, Kitchen Set,  Lapangan Basket, Lapangan Bola,  Lapangan Bulu Tangkis, Lapangan Tenis,  Lapangan Voli,  Tempat Gym,  Track Lari",,,,1,1,,,,,
https://www.rumah123.com/properti/jakarta-utara/hos15280791/,"Sudah Renovasi Total, Rumah Dengan Konsep Minimalis Modern di Pik",1/15/2024 19:15,"Pantai Indah Kapuk, Jakarta Utara", Cipto ,15 Januari 2024,Rp 16 Miliar,4,4,192 m²,300 m²,Rumah,SHM - Sertifikat Hak Milik,4400 Watt,1,Ya,Ya,Furnished,"Batako, Beton, Bata Merah, Bata Hebel","Marmer, Vinyl",2,Barat Laut,Minimalis Modern,Pemukiman Warga,Ya,2 Mobil,,Tidak,Baru,Dijual,hos15280791,2,1,PAM atau PDAM,"Jalur Telepon,  Taman, Tempat Jemuran, Akses Parkir,  CCTV, Keamanan 24 jam,  One Gate System,  Playground,  AC,  Kitchen Set,  Kompor, Kulkas,  Mesin Cuci,  Pemanas Air, Wastafel,  Lapangan Basket, Lapangan Bola,  Lapangan Bulu Tangkis, Lapangan Tenis,  Lapangan Voli,  Tempat Gym,  Track Lari",,,,1,1,,,,,
https://www.rumah123.com/properti/jakarta-utara/hos15762397/,Rumah Pantai Indah Kapuk 3 Lantai Double Decker,1/15/2024 19:16,"Pantai Indah Kapuk, Jakarta Utara",Nick Taher ,11 Januari 2024,"Rp 6,5 Miliar",3,3,120 m²,264 m²,Rumah,SHM - Sertifikat Hak Milik,,,Tidak,Tidak,Semi Furnished,,,3,Utara,,,Tidak,,,Tidak,Bagus,Dijual,hos15762397,,,,"Taman, Tempat Jemuran, Keamanan 24 jam,  One Gate System",,,,1,1,,,,,
https://www.rumah123.com/properti/jakarta-utara/hos15624936/,Termurah Turun Harga Rumah Layar Permai Pik 1,1/15/2024 19:17,"Pantai Indah Kapuk, Jakarta Utara",Nick Taher ,13 Januari 2024,"Rp 4,5 Miliar",4,3,120 m²,150 m²,Rumah,SHM - Sertifikat Hak Milik,,,Ya,Ya,Furnished,,,1,Selatan,Minimalis,,Tidak,,,Tidak,Bagus,Dijual,hos15624936,,2,,"Keamanan, Taman, Tempat Jemuran, Keamanan 24 jam, One Gate System",,,,,,,,,,
https://www.rumah123.com/properti/jakarta-utara/hos15610040/,Termurah Rumah Choppin Golf Island Pik 10x32 Golf View,1/15/2024 19:20,"Pantai Indah Kapuk, Jakarta Utara",Nick Taher ,15 Januari 2024,"Rp 14,5 Miliar",4,3,320 m²,400 m²,Rumah,,,1,Tidak,Tidak,Unfurnished,,,3,,,,Tidak,,,Tidak,Baru,Dijual,hos15610040,,,,"Tempat Jemuran, Keamanan 24 jam, One Gate System",,,,,,,,,,
https://www.rumah123.com/properti/jakarta-utara/hos15988469/,"Rumah Bgm Pik 12x25 3lt Boulevard Semifurnish Bisa Kpr, Siap Huni, Murah Harga Nego Jakut",1/15/2024 19:21,"Pantai Indah Kapuk, Jakarta Utara",Andika ,09 Januari 2024,Rp 16 Miliar,5,4,300 m²,720 m²,Rumah,SHM - Sertifikat Hak Milik,7700 Watt,1,Ya,Ya,Semi Furnished,,,3,Utara,Minimalis,Perkotaan,Ya,3 Mobil,,Tidak,Bagus,Dijual,hos15988469,2,2,,"Jalur Telepon,  Taman, Tempat Jemuran,  CCTV, Keamanan 24 jam,  One Gate System,  AC,  Kitchen Set, Kulkas, Wastafel, Track Lari",,,,1,1,,,,,
https://www.rumah123.com/properti/jakarta-utara/hos10774377/,Rumah Chopin Golf Island Pantai Indah Kapuk View Golf Laut,1/15/2024 19:21,"Pantai Indah Kapuk, Jakarta Utara",Tinus Infinite,09 Januari 2024,Rp 19 Miliar,4,4,350 m²,400 m²,Rumah,SHM - Sertifikat Hak Milik,4400 Watt,,Tidak,Tidak,,,,3,,,,Tidak,,2015,Tidak,Bagus,Dijual,hos10774377,1,1,," Jalur Telepon,  Jogging Track, Keamanan,  Kolam Renang, Taman, Track Lari",,,,,,,,,,
https://www.rumah123.com/properti/jakarta-utara/hos14560223/,Dijual Rumah Garden House Pik Pantai Indah Kapuk,1/15/2024 19:22,"Pantai Indah Kapuk, Jakarta Utara",Tinus Infinite,15 Januari 2024,"Rp 9,75 Miliar",4,3,250 m²,250 m²,Rumah,SHM - Sertifikat Hak Milik,3500 Watt,1,Ya,Ya,,,,3,Selatan,,,Ya,2 Mobil,,Tidak,Bagus,Dijual,hos14560223,2,2,PAM atau PDAM,"Jalur Telepon,  Jogging Track,  Keamanan, Kolam Renang,  Taman, Tempat Jemuran, Akses Parkir, Keamanan 24 jam,  One Gate System, Track Lari",,,,1,1,,,,,
https://www.rumah123.com/properti/jakarta-utara/hos14283084/,LUXURY TERMURAH Rumah Pik Golf Island View laut n Golf,1/15/2024 19:23,"Pantai Indah Kapuk, Jakarta Utara",Junsiau ,15 Januari 2024,Rp 19 Miliar,4,3,350 m²,450 m²,Rumah,"Lainnya (PPJB,Girik,Adat,dll)",4400 Watt,,Tidak,Tidak,Unfurnished,,,1,,,Pantai,Ya,3 Mobil,2021,Tidak,Baru,Dijual,hos14283084,,,,"Keamanan, Kolam Renang, Keamanan 24 jam",,,,,,,,,,
https://www.rumah123.com/properti/jakarta-utara/hos15993664/,Rumah Mewah Pantai Indah Kapuk Hoek 252M2 (3 Lantai),1/15/2024 19:23,"Pantai Indah Kapuk, Jakarta Utara",Richard Infinite ,11 Januari 2024,Rp 17 Miliar,7,6,252 m²,700 m²,Rumah,SHM - Sertifikat Hak Milik,11000 Watt,2,Ya,Ya,Semi Furnished,Batako,"Granit, Marmer",3,Utara,Minimalis,Perkotaan,Ya,3 Mobil,2015,Tidak,Baru,Dijual,hos15993664,2,1,PAM atau PDAM,"Ac,  CCTV,  Jalur Telepon, Jogging Track,  Keamanan,  Taman, Akses Parkir, Keamanan 24 jam,  One Gate System,  Playground, Kitchen Set, Wastafel, Tempat Gym, Track Lari",,,,1,1,2020,,,,
https://www.rumah123.com/properti/jakarta-utara/hos16024686/,Termurah Rumah Pantai Indah Kapuk 250m2 - Ada Pool,1/15/2024 19:25,"Pantai Indah Kapuk, Jakarta Utara",Richard Infinite ,12 Januari 2024,"Rp 9,75 Miliar",4,3,250 m²,400 m²,Rumah,SHM - Sertifikat Hak Milik,7600 Watt,2,Ya,Ya,Semi Furnished,Batako,Keramik,2,Selatan,Minimalis,Perkotaan,Ya,3 Mobil,2015,Tidak,Bagus,Dijual,hos16024686,2,1,PAM atau PDAM," Ac,  Jalur Telepon,  Jogging Track,  Keamanan, Kolam Renang, Taman, Akses Parkir,  CCTV, Keamanan 24 jam,  One Gate System,  Playground, Kitchen Set, Pemanas Air, Track Lari",,,,1,1,2020,,,,
https://www.rumah123.com/properti/jakarta-utara/hos14979105/,Turun Harga Rumah Mewah 3lantai Crown Golf Pik Tipe Double Decker,1/15/2024 19:25,"Pantai Indah Kapuk, Jakarta Utara", Cipto ,06 Januari 2024,"Rp 6,5 Miliar",3,3,120 m²,300 m²,Rumah,SHM - Sertifikat Hak Milik,4400 Watt,1,Ya,Ya,Unfurnished,"Batako, Beton, Bata Merah, Bata Hebel","Granit, Keramik, Ubin, Vinyl",3,Utara,Minimalis Modern,Pemukiman Warga,Ya,2 Mobil,,Tidak,Bagus,Dijual,hos14979105,2,2,PAM atau PDAM,"Jalur Telepon,  Taman, Tempat Jemuran,  Akses Parkir,  CCTV, Keamanan 24 jam, Masjid,  One Gate System,  Playground,  Tempat Laundry,  AC,  Kitchen Set,  Kompor, Kulkas,  Mesin Cuci,  Pemanas Air, Wastafel,  Lapangan Basket, Lapangan Bola,  Lapangan Bulu Tangkis, Lapangan Tenis,  Lapangan Voli,  Tempat Gym,  Track Lari",,,,1,1,,,,,
https://www.rumah123.com/properti/jakarta-utara/hos15541379/,Rumah SHM UK 12x20 di PIK 1 Pantai Indah Kapuk ,1/15/2024 19:27,"Pantai Indah Kapuk, Jakarta Utara",Gunadi Chandra ,05 Januari 2024,"Rp 9,5 Miliar",4,3,240 m²,345 m²,Rumah,SHM - Sertifikat Hak Milik,11000 Watt,2,Ya,Ya,Semi Furnished,Beton,Keramik,2,Barat Laut,Minimalis Modern,Perkotaan,Ya,3 Mobil,2015,Tidak,Bagus,Dijual,hos15541379,2,2,PAM atau PDAM,"AC, Jalur Telepon,  Jogging Track,  Keamanan,  Taman, Tempat Jemuran, Kitchen Set, Wastafel, Track Lari",,,,1,1,2015,,,,
https://www.rumah123.com/properti/jakarta-utara/hos15341340/,Rumah Furnished di Katamaran Pik 1 Pantai Indah Kapuk,1/15/2024 19:27,"Pantai Indah Kapuk, Jakarta Utara",Gunadi Chandra ,21 Desember 2023,"Rp 7,3 Miliar",3,3,216 m²,440 m²,Rumah,HGB - Hak Guna Bangunan,7700 Watt,2,Ya,Ya,Furnished,Beton,Keramik,2,Barat Laut,American Classic,Perkotaan,Ya,3 Mobil,2010,Tidak,Bagus,Dijual,hos15341340,1,1,PAM atau PDAM,"Jalur Telepon,  Taman, Tempat Jemuran, Akses Parkir,  CCTV, Keamanan 24 jam,  One Gate System,  Playground,  AC,  Kitchen Set,  Kompor, Kulkas,  Pemanas Air, Wastafel, Track Lari",,,,1,1,2011,,,,
https://www.rumah123.com/properti/jakarta-utara/hos14979036/,"TURUN HARGA! JUAL CEPAT, Rumah Pik 1 Kondisi Rapi Siap Masuk",1/15/2024 19:28,"Pantai Indah Kapuk, Jakarta Utara", Cipto ,21 Desember 2023,"Rp 6,7 Miliar",4,4,180 m²,180 m²,Rumah,SHM - Sertifikat Hak Milik,4400 Watt,1,Ya,Ya,Semi Furnished,"Batako, Beton, Bata Merah, Bata Hebel","Granit, Keramik, Marmer, Ubin, Vinyl",2,Selatan,Minimalis,Pemukiman Warga,Ya,2 Mobil,,Ya,Bagus,Dijual,hos14979036,2,2,PAM atau PDAM," Ac,  CCTV,  Jalur Telepon,  Jogging Track, Keamanan,  Kolam Renang, Taman, Tempat Jemuran,  Kitchen Set,  Kompor, Kulkas,  Mesin Cuci,  Pemanas Air, Wastafel,  Lapangan Basket, Lapangan Bola,  Lapangan Bulu Tangkis, Lapangan Tenis,  Lapangan Voli,  Tempat Gym,  Track Lari",,,,1,1,,,,,
https://www.rumah123.com/properti/jakarta-utara/hos15961496/,Rumah Pik Katamaran Indah 9x25 Jalan Lebar Dekat Taman,1/15/2024 20:22,"Pantai Indah Kapuk, Jakarta Utara",Karta Saputra,10 Januari 2024,"Rp 8,5 Miliar",4,3,225 m²,540 m²,Rumah,SHM - Sertifikat Hak Milik,7700 Watt,2,Ya,Ya,Semi Furnished,"Beton, Bata Merah, Bata Hebel","Granit, Keramik",3,Tenggara,Minimalis,Taman Kota,Ya,3 Mobil,2008,Tidak,Sudah Renovasi,Dijual,hos15961496,2,1,PAM atau PDAM," Ac,  CCTV,  Jogging Track, Keamanan, Taman, Tempat Jemuran, Akses Parkir, Keamanan 24 jam,  One Gate System,  Playground,  Kitchen Set,  Kompor, Kulkas,  Pemanas Air, Wastafel, Lapangan Basket,  Lapangan Bulu Tangkis, Lapangan Tenis,  Track Lari",,,,1,1,2012,,,,
https://www.rumah123.com/properti/jakarta-utara/hos14671103/,Rumah Pik Florence 10x20 Minimalis SHM Full Marmer,1/15/2024 20:22,"Pantai Indah Kapuk, Jakarta Utara",Karta Saputra,08 Januari 2024,"Rp 7,3 Miliar",3,3,200 m²,400 m²,Rumah,SHM - Sertifikat Hak Milik,7700 Watt,2,Ya,Ya,Semi Furnished,"Beton, Bata Merah, Bata Hebel","Granit, Keramik, Marmer",3,Barat Laut,Minimalis Modern,Perkotaan,Ya,3 Mobil,2008,Tidak,Sudah Renovasi,Dijual,hos14671103,2,1,PAM atau PDAM," Ac,  CCTV, Jalur Telepon,  Jogging Track,  Keamanan,  Kolam Renang, Taman, Tempat Jemuran, Akses Parkir, Keamanan 24 jam,  One Gate System,  Playground, Kitchen Set,  Pemanas Air, Wastafel,  Lapangan Basket, Lapangan Bola, Lapangan Tenis,  Lapangan Voli,  Tempat Gym,  Track Lari",,,,1,1,2022,,,,
https://www.rumah123.com/properti/jakarta-utara/hos15018450/,"Rumah 2,5 Lantai Cluster Florence Siap Huni Dan Rapi",1/15/2024 20:23,"Pantai Indah Kapuk, Jakarta Utara", Cipto ,04 Januari 2024,"Rp 7,3 Miliar",4,3,200 m²,350 m²,Rumah,SHM - Sertifikat Hak Milik,5500 Watt,2,Ya,Ya,Unfurnished,"Batako, Beton, Bata Hebel","Keramik, Marmer, Ubin, Vinyl",2,Barat Laut,,Pemukiman Warga,Ya,2 Mobil,,Tidak,Bagus,Dijual,hos15018450,2,2,PAM atau PDAM," CCTV,  Jalur Telepon, Jogging Track, Keamanan,  Taman, Tempat Jemuran,  Kitchen Set,  Kompor, Kulkas,  Mesin Cuci,  Pemanas Air, Wastafel,  Lapangan Basket, Lapangan Bola,  Lapangan Bulu Tangkis, Lapangan Tenis,  Lapangan Voli,  Tempat Gym,  Track Lari",,,,1,1,,,,,
https://www.rumah123.com/properti/jakarta-utara/hos16023865/,Termurah Rumah Golf Island 10x25 Cluster Danau Siap Huni!,1/15/2024 20:24,"Pantai Indah Kapuk, Jakarta Utara",Bryan Saputro,15 Januari 2024,Rp 10 Miliar,4,4,250 m²,315 m²,Rumah,SHM - Sertifikat Hak Milik,,1,Tidak,Tidak,Unfurnished,,,3,,,,Tidak,,,Tidak,Bagus,Dijual,hos16023865,,,,"Jalur Telepon,  Kolam Renang, Taman,  Kolam Ikan, Tempat Jemuran",,,,1,1,,,,,
https://www.rumah123.com/properti/jakarta-utara/hos14717603/,Rumah Melody Golf Island Pik 10x20 Termurah Jarang Ada ,1/15/2024 20:25,"Pantai Indah Kapuk, Jakarta Utara",Bryan Saputro,31 Desember 2023,"Rp 7,7 Miliar",4,4,200 m²,300 m²,Rumah,"Lainnya (PPJB,Girik,Adat,dll)",,,Tidak,Tidak,Furnished,,,3,,,,Tidak,,,Tidak,Bagus,Dijual,hos14717603,,,," Jalur Telepon, Kolam Renang, Taman,  Kolam Ikan, Tempat Jemuran",,,,1,1,,,,,
https://www.rumah123.com/properti/jakarta-utara/hos14992769/,"Rumah Chopin Golf Island 250m², Termurah",1/15/2024 20:25,"Pantai Indah Kapuk, Jakarta Utara",SESSU _ GadingPro,15 Januari 2024,"Rp 13,5 Miliar",3,3,250 m²,450 m²,Rumah,SHM - Sertifikat Hak Milik,5500 Watt,1,Ya,Ya,Unfurnished,,,3,,Minimalis Modern,Pemukiman Warga,Ya,3 Mobil,2020,Tidak,Baru,Dijual,hos14992769,1,1,PAM atau PDAM,"Keamanan, Tempat Jemuran, Akses Parkir, Keamanan 24 jam,  One Gate System, Wastafel",,,,1,1,2020,,,,
