source,title,date of collecting,region,seller's name,latest modified date,price,Kamar Tidur,Kamar Mandi,Luas Tanah,Luas Bangunan,Tipe Properti,Sertifikat,Daya Listrik,Dapur,Ruang Makan,Ruang Tamu,Kondisi Perabotan,Material Bangunan,Material Lantai,Jumlah Lantai,Hadap,Konsep dan Gaya Rumah,Pemandangan,Terjangkau Internet,Lebar Jalan,Tahun Dibangun,Hook,Kondisi Properti,Tipe Iklan,ID Iklan,Carport,Garasi,Sumber Air,facilities,Perbelanjaan,Transportasi,Kesehatan,Kamar Pembantu,Kamar Mandi Pembantu,Tahun Di Renovasi,Wisata,Others,Sekolah,Ibadah
https://www.rumah123.com/properti/jakarta-barat/hos14552520/,Rumah baru grogol di Jalam makaliwe gg.3 3 Lantai SHM Baru,1/21/2024 14:21,"Grogol, Jakarta Barat",Ignatius Irwan Hidayat ,09 Januari 2024,Rp 2 Miliar,3,3,73 m²,150 m²,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,1,Ya,Ya,Unfurnished,"Bata Merah, Bata Hebel",Granit,3,Timur,Minimalis Modern,Pemukiman Warga,Ya,1 Mobil,2023,Tidak,Baru,Dijual,hos14552520,1,1,PAM atau PDAM,"Tempat Jemuran, Wastafel",,,,,,2023,,,,
https://www.rumah123.com/properti/jakarta-barat/hos13470259/,Dijual Rumah Puri Mansion Bagus Jakarta Barat,1/21/2024 14:22,"Puri Mansion, Jakarta Barat",Joseph J,03 Januari 2024,"Rp 4,25 Miliar",3,3,136 m²,240 m²,Rumah,SHM - Sertifikat Hak Milik,5500 Watt,,Ya,Ya,Semi Furnished,"Batako, Beton, Bata Merah, Bata Hebel",Keramik,2,,,Pemukiman Warga,Ya,2 Mobil,,Tidak,Bagus,Dijual,hos13470259,,,PAM atau PDAM,"Tempat Jemuran, Keamanan 24 jam, Wastafel",,,,,,,,,,
https://www.rumah123.com/properti/jakarta-barat/hos9740613/,rumah mewah american classic di daan mogot baru,1/21/2024 14:22,"Daan Mogot, Jakarta Barat",James Huang ,10 Januari 2024,"Rp 5,5 Miliar",6,4,200 m²,500 m²,Rumah,SHM - Sertifikat Hak Milik,4400 Watt,,Tidak,Tidak,Semi Furnished,,,4,Selatan,,,Tidak,,2015,Tidak,,Dijual,hos9740613,2,4,,"Ac, CCTV,  Jalur Telepon,  Keamanan,  Taman, Keamanan 24 jam",,,,,1,,,,,
https://www.rumah123.com/properti/jakarta-barat/hos14598933/,Dijual Cepat Rumah Mewah Citra Garden 2 Semi Furnish,1/21/2024 14:23,"Citra Garden, Jakarta Barat",Malvin ,09 Januari 2024,"Rp 8,6 Miliar",3,3,580 m²,300 m²,Rumah,SHM - Sertifikat Hak Milik,13900 Watt,1,Ya,Ya,Semi Furnished,"Batako, Beton, Bata Merah, Bata Hebel","Granit, Keramik, Marmer, Ubin, Vinyl",2,Utara,,,Ya,3 Mobil,,Tidak,Bagus,Dijual,hos14598933,2,,," Ac,  CCTV,  Jalur Telepon,  Jogging Track, Keamanan,  Kolam Renang, Masjid,  Taman,  Kolam Ikan, Tempat Jemuran,  Akses Parkir, Keamanan 24 jam,  One Gate System,  Playground,  Tempat Laundry,  Kitchen Set,  Kompor, Kulkas,  Mesin Cuci,  Pemanas Air, Wastafel,  Lapangan Basket, Lapangan Bola,  Lapangan Bulu Tangkis, Lapangan Tenis,  Lapangan Voli,  Tempat Gym,  Track Lari",,,,,,,,,,
https://www.rumah123.com/properti/jakarta-barat/hos15785605/,Rumah Citra Garden 1 Cat Ulang Dikit Udah Cakep!!,1/21/2024 14:23,"Citra Garden, Jakarta Barat",Malvin ,09 Januari 2024,Rp 6 Miliar,5,4,441 m²,441 m²,Rumah,SHM - Sertifikat Hak Milik,7700 Watt,1,Ya,Ya,Unfurnished,"Batako, Beton, Bata Merah, Bata Hebel","Granit, Keramik, Marmer, Ubin, Vinyl",2,,,,Ya,,,Ya,Bagus,Dijual,hos15785605,,,PAM atau PDAM,"Ac, CCTV,  Jalur Telepon,  Jogging Track,  Keamanan,  Kolam Renang,  Masjid,  Taman,  Kolam Ikan, Tempat Jemuran,  Akses Parkir, Keamanan 24 jam,  One Gate System,  Playground,  Tempat Laundry,  Kitchen Set,  Kompor, Kulkas,  Mesin Cuci,  Pemanas Air, Wastafel,  Lapangan Basket, Lapangan Bola,  Lapangan Bulu Tangkis, Lapangan Tenis,  Lapangan Voli,  Tempat Gym,  Track Lari",,,,1,1,,,,,
https://www.rumah123.com/properti/jakarta-barat/hos13839003/,Rumah di Komplek Dpr Ri Kebon Jeruk Jakarta Barat Ada Kost 6 Kmr,1/21/2024 14:24,"Kebon Jeruk, Jakarta Barat",Ecko Adiamsah ,07 Januari 2024,"Rp 2,7 Miliar",5,3,175 m²,80 m²,Rumah,SHM - Sertifikat Hak Milik,3500 Watt,1,Ya,Ya,Unfurnished,Bata Merah,Keramik,2,,American Classic,Pemukiman Warga,Ya,2 Mobil,,Tidak,Butuh Renovasi,Dijual,hos13839003,2,,Sumur Pompa,"Ac, Jalur Telepon,  Keamanan,  Masjid,  Taman,  Kolam Ikan, Tempat Jemuran",,,"RS Anggrek, JEC Kedoya, RS Cendana, RS Siloam Kebon Jeruk, RS Grha Kedoya, RS Anggrek Mas, RS Medika Permata Hijau, RS Ukrida, RSIA Metro Kebon Jeruk",1,1,,,,"BINUS Kemanggisan, Sekolah Sang Timur Kebon Jeruk",Masjid Rawa Belong Al-Madinah
https://www.rumah123.com/properti/jakarta-barat/hos14768952/,ANA*RUMAH BAGUS 4LT LUAS 10X19.8M KOKOH ADA GAZEBO DI JELAMBAR - *GOOD-DEAL!!*,1/21/2024 14:24,"Jelambar, Jakarta Barat",ANA*PROPERTY JELAMBAR,07 Januari 2024,"Rp 5,95 Miliar",4,4,192 m²,598 m²,Rumah,SHM - Sertifikat Hak Milik,4400 Watt,1,Ya,Ya,Furnished,,,4,,,,Ya,,2013,Tidak,Bagus,Dijual,hos14768952,2,2,PAM atau PDAM,,,,,1,1,,,,,
https://www.rumah123.com/properti/jakarta-barat/hos14777753/,"Dijual Rumah East Asia Boulevard , Uk 10x20m2 . Harga 4.55 M Nego",1/21/2024 14:25,"Green Lake City, Jakarta Barat",Julian kusmadi ,28 Desember 2023,"Rp 4,55 Miliar",4,3,200 m²,320 m²,Rumah,SHM - Sertifikat Hak Milik,3300 Watt,,Ya,Ya,Semi Furnished,Beton,Keramik,2,Selatan,Minimalis,Perkotaan,Ya,3 Mobil,2017,Tidak,Bagus,Dijual,hos14777753,2,2,PAM atau PDAM,"Taman, Tempat Jemuran, Akses Parkir, Keamanan 24 jam,  One Gate System, Kitchen Set, Wastafel, Lapangan Basket, Lapangan Bulu Tangkis,  Tempat Gym",,,,1,1,2018,,,,
https://www.rumah123.com/properti/jakarta-barat/hos12828613/,"Andre Tjhia Puri Mansion Uk 10x15 Hrg 4,5m Rumah Bagus Bebas Banjir",1/21/2024 14:25,"Puri Mansion, Jakarta Barat",Andre Tjhia ParaLand Property,02 Januari 2024,"Rp 5,5 Miliar",3,3,150 m²,200 m²,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,2,Ya,Ya,Semi Furnished,,Granit,2,,Minimalis Modern,,Ya,4 Mobil,2023,Tidak,Bagus,Dijual,hos12828613,2,1,PAM atau PDAM,"Ac,  Jogging Track,  Keamanan,  Kolam Renang, Taman, Tempat Jemuran, Kitchen Set,  Pemanas Air, Wastafel,  Lapangan Basket, Lapangan Bola, Lapangan Tenis,  Tempat Gym,  Track Lari",,,,1,1,2022,,,,
https://www.rumah123.com/properti/jakarta-barat/hos12980152/,"Andre Tjhia Puri Mansion Boulevard Uk 10X20 Hrg 5,5M Lokasi Bagus",1/21/2024 14:26,"Puri Mansion, Jakarta Barat",Andre Tjhia ParaLand Property,02 Januari 2024,"Rp 5,5 Miliar",3,3,200 m²,250 m²,Rumah,SHM - Sertifikat Hak Milik,3500 Watt,2,Ya,Ya,Semi Furnished,Bata Merah,Granit,2,,Minimalis Modern,Perkotaan,Ya,4 Mobil,,Tidak,Bagus,Dijual,hos12980152,4,,,"Ac,  Jogging Track, Keamanan,  Kolam Renang,  Taman, Tempat Jemuran, Akses Parkir,  CCTV, Keamanan 24 jam,  One Gate System,  Playground,  Tempat Laundry, Kitchen Set, Wastafel,  Lapangan Basket, Lapangan Bola, Lapangan Tenis,  Tempat Gym,  Track Lari",,,,1,1,,,,,
https://www.rumah123.com/properti/jakarta-barat/hos15696136/,ANA*RUMAH MURAH 2LT LUAS 7.5X15M DI KAV.POLRI LOKASI BAGUS JELAMBAR - *GOOD-DEAL!!*,1/21/2024 14:26,"Jelambar, Jakarta Barat",ANA*PROPERTY JELAMBAR,12 Januari 2024,"Rp 2,29 Miliar",5,3,112 m²,178 m²,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,1,Ya,Ya,,,,2,,,,Ya,2 Mobil,2013,Tidak,Bagus,Dijual,hos15696136,2,2,PAM atau PDAM,,,,,1,1,,,,,
https://www.rumah123.com/properti/jakarta-barat/hos13622956/,Rumah Mewah Modern Minimalis Citra Garden 6 Blue Ginger Furnish,1/21/2024 14:28,"Citra Garden, Jakarta Barat",Frisca ,20 Januari 2024,"Rp 9,5 Miliar",5,4,300 m²,500 m²,Rumah,SHM - Sertifikat Hak Milik,12700 Watt,2,Tidak,Tidak,Furnished,,,3,,Minimalis Modern,,Tidak,,,Tidak,Bagus,Dijual,hos13622956,,,,"Jalur Telepon,  Taman, Tempat Jemuran",,,,2,1,,,,,
https://www.rumah123.com/properti/jakarta-barat/hos15924044/, Rumah Baru Di Green Lake City Cluster Asia Ukuran 6x15 TERMURAH,1/21/2024 14:29,"Green Lake City, Jakarta Barat",Ronaldo Kurniadi,03 Januari 2024,"Rp 1,95 Miliar",3,2,90 m²,100 m²,Rumah,SHM - Sertifikat Hak Milik,4400 Watt,1,Ya,Ya,Unfurnished,,Keramik,2,Selatan,Minimalis Modern,,Ya,3 Mobil,2014,Tidak,Baru,Dijual,hos15924044,2,,," Jalur Telepon,  Jogging Track, Keamanan, Kolam Renang,  Taman, Tempat Jemuran, Pemanas Air, Wastafel, Lapangan Basket, Lapangan Bola,  Tempat Gym,  Track Lari",,,,1,1,,,,,
https://www.rumah123.com/properti/jakarta-barat/hos15041878/,Dijual Rumah di Permata Buana puri Kembangan 3 Lantai Ada Lift,1/21/2024 14:30,"Permata Buana, Jakarta Barat", Cipto ,06 Januari 2024,Rp 10 Miliar,4,3,250 m²,600 m²,Rumah,SHM - Sertifikat Hak Milik,4400 Watt,2,Ya,Ya,Semi Furnished,"Batako, Beton, Bata Merah, Bata Hebel","Granit, Keramik, Marmer, Ubin, Vinyl",3,Barat,Minimalis Modern,Pemukiman Warga,Ya,2 Mobil,,Tidak,Bagus,Dijual,hos15041878,1,2,PAM atau PDAM,"Jalur Telepon,  Taman, Tempat Jemuran, Akses Parkir,  CCTV, Keamanan 24 jam,  One Gate System,  Playground,  Tempat Laundry,  AC, Kitchen Set,  Kompor,  Pemanas Air, Wastafel, Tempat Gym, Track Lari",,,,2,1,,,,,
https://www.rumah123.com/properti/jakarta-barat/hos14988065/,Rumah Citra Garden 6 Blue Ginger Mewah Minimalis Modern,1/21/2024 14:31,"Citra Garden, Jakarta Barat", Cipto ,06 Januari 2024,Rp 10 Miliar,5,4,300 m²,500 m²,Rumah,SHM - Sertifikat Hak Milik,11000 Watt,1,Ya,Ya,Furnished,"Batako, Beton, Bata Merah, Bata Hebel","Granit, Keramik, Marmer, Ubin, Vinyl",2,,Minimalis Modern,Pemukiman Warga,Ya,2 Mobil,,Tidak,Bagus,Dijual,hos14988065,2,2,PAM atau PDAM,"Jalur Telepon,  Taman, Tempat Jemuran, Akses Parkir,  CCTV, Keamanan 24 jam,  One Gate System,  Playground,  Tempat Laundry,  AC,  Kitchen Set,  Kompor, Kulkas,  Mesin Cuci, Wastafel",,,,2,1,,,,,
https://www.rumah123.com/properti/jakarta-barat/hos15484222/,Rumah Hook 2 Lantai di Jln Mangga Duri Kepa,1/21/2024 14:31,"Duri Kepa, Jakarta Barat",Rubin Tantowie ,22 Desember 2023,"Rp 6,8 Miliar",4,2,307 m²,300 m²,Rumah,SHM - Sertifikat Hak Milik,5500 Watt,1,Ya,Ya,Semi Furnished,Bata Merah,Keramik,2,Barat,Minimalis,Perkotaan,Ya,3 Mobil,,Ya,Bagus,Dijual,hos15484222,,2,PAM atau PDAM,"Tempat Jemuran, Keamanan 24 jam, Taman, Kitchen Set, Wastafel, Track Lari",,,,1,1,,,,,
https://www.rumah123.com/properti/jakarta-barat/hos14989240/,Rumah 2 Lantai di Duri Kepa SHM Lokasi Strategis,1/21/2024 14:32,"Duri Kepa, Jakarta Barat",Rubin Tantowie ,22 Desember 2023,Rp 5 Miliar,4,4,252 m²,192 m²,Rumah,SHM - Sertifikat Hak Milik,3300 Watt,1,Ya,Ya,Unfurnished,Bata Merah,Keramik,2,Utara,Minimalis,Perkotaan,Ya,4 Mobil,,Tidak,Butuh Renovasi,Dijual,hos14989240,1,3,PAM atau PDAM,"Tempat Jemuran, Keamanan 24 jam, Taman,  AC, Kitchen Set, Wastafel, Track Lari",,,,1,,,,,,
